position	coverage
143	0.00649350649351
144	0.00649350649351
145	0.00649350649351
146	0.00649350649351
147	0.00649350649351
148	0.00649350649351
149	0.00324675324675
150	0.00324675324675
151	0.00324675324675
152	0.00324675324675
153	0.00324675324675
154	0.00324675324675
155	0.00324675324675
156	0.00324675324675
157	0.00324675324675
158	0.00324675324675
159	0.00324675324675
160	0.00324675324675
161	0.00324675324675
162	0.00324675324675
163	0.00324675324675
164	0.00324675324675
165	0.00324675324675
166	0.00324675324675
167	0.00324675324675
168	0.00324675324675
169	0.00324675324675
170	0.00324675324675
171	0.00324675324675
172	0.00324675324675
173	0.00324675324675
174	0.00324675324675
175	0.00324675324675
176	0.00324675324675
177	0.00324675324675
178	0.00324675324675
179	0.00324675324675
180	0.00324675324675
181	0.00324675324675
182	0.00324675324675
183	0.00324675324675
184	0.00324675324675
185	0.00324675324675
186	0.00324675324675
187	0.00324675324675
188	0.00324675324675
189	0.00324675324675
190	0.00324675324675
191	0.00324675324675
192	0.00324675324675
193	0.00324675324675
194	0.00324675324675
195	0.00324675324675
196	0.00324675324675
197	0.00324675324675
198	0.00324675324675
199	0.00324675324675
200	0.00324675324675
201	0.00324675324675
202	0.00324675324675
203	0.00324675324675
204	0.00324675324675
205	0.00324675324675
206	0.00324675324675
207	0.00324675324675
208	0.00324675324675
209	0.00324675324675
210	0.00324675324675
211	0.00324675324675
212	0.00324675324675
213	0.00324675324675
214	0.00324675324675
215	0.00324675324675
216	0.00324675324675
217	0.00324675324675
218	0.00324675324675
219	0.00324675324675
220	0.00324675324675
221	0.00324675324675
222	0.00324675324675
223	0.00649350649351
224	0.00649350649351
225	0.00324675324675
226	0.00324675324675
227	0.00324675324675
228	0.00324675324675
229	0.00324675324675
230	0.00324675324675
231	0.00324675324675
232	0.00324675324675
233	0.00324675324675
234	0.00324675324675
235	0.00324675324675
236	0.00649350649351
237	0.00649350649351
238	0.00649350649351
239	0.00649350649351
240	0.00649350649351
241	0.00649350649351
242	0.00649350649351
243	0.00649350649351
244	0.00649350649351
245	0.00649350649351
246	0.00974025974026
247	0.00324675324675
248	0.00324675324675
249	0.00974025974026
250	0.00974025974026
251	0.00974025974026
252	0.00649350649351
253	0.00974025974026
254	0.00974025974026
255	0.00974025974026
256	0.00974025974026
257	0.00974025974026
258	0.00974025974026
259	0.00974025974026
260	0.00649350649351
261	0.00649350649351
262	0.00649350649351
263	0.00649350649351
264	0.00324675324675
265	0.00324675324675
266	0.00324675324675
267	0.00324675324675
268	0.00324675324675
269	0.00324675324675
270	0.00324675324675
271	0.00324675324675
272	0.00649350649351
273	0.00649350649351
274	0.00974025974026
275	0.00974025974026
276	0.00974025974026
277	0.00974025974026
278	0.00649350649351
279	0.00974025974026
280	0.00974025974026
281	0.00974025974026
282	0.00974025974026
283	0.00974025974026
284	0.00974025974026
285	0.00974025974026
286	0.00974025974026
287	0.00974025974026
288	0.00974025974026
289	0.00974025974026
290	0.00974025974026
291	0.00974025974026
292	0.00974025974026
293	0.00974025974026
294	0.00974025974026
295	0.00974025974026
296	0.00974025974026
297	0.00974025974026
298	0.00324675324675
299	0.00324675324675
300	0.00324675324675
301	0.00324675324675
302	0.00324675324675
303	0.00324675324675
304	0.00324675324675
305	0.00649350649351
306	0.00649350649351
307	0.00649350649351
308	0.00649350649351
309	0.00649350649351
310	0.00649350649351
311	0.00649350649351
312	0.00649350649351
313	0.012987012987
314	0.012987012987
315	0.00974025974026
316	0.00974025974026
317	0.00974025974026
318	0.00974025974026
319	0.00974025974026
320	0.012987012987
321	0.012987012987
322	0.012987012987
323	0.012987012987
324	0.012987012987
325	0.012987012987
326	0.012987012987
327	0.012987012987
328	0.012987012987
329	0.012987012987
330	0.012987012987
331	0.00974025974026
332	0.00974025974026
333	0.00974025974026
334	0.00974025974026
335	0.00974025974026
336	0.00649350649351
337	0.012987012987
338	0.012987012987
339	0.012987012987
340	0.012987012987
341	0.00649350649351
342	0.00649350649351
343	0.00649350649351
344	0.00649350649351
345	0.00649350649351
346	0.00649350649351
347	0.00649350649351
348	0.00649350649351
349	0.012987012987
350	0.012987012987
351	0.012987012987
352	0.012987012987
353	0.00649350649351
354	0.00974025974026
355	0.012987012987
356	0.012987012987
357	0.012987012987
358	0.012987012987
359	0.012987012987
360	0.012987012987
361	0.012987012987
362	0.012987012987
363	0.00974025974026
364	0.00974025974026
365	0.00974025974026
366	0.00974025974026
367	0.00974025974026
368	0.00974025974026
369	0.00974025974026
370	0.00974025974026
371	0.00974025974026
372	0.00974025974026
373	0.00974025974026
374	0.00974025974026
375	0.00974025974026
376	0.00974025974026
377	0.00974025974026
378	0.00974025974026
379	0.00649350649351
380	0.00324675324675
381	0.00324675324675
382	0.00649350649351
383	0.00649350649351
384	0.00649350649351
385	0.00649350649351
386	0.00649350649351
387	0.00649350649351
388	0.00649350649351
389	0.00649350649351
390	0.00649350649351
391	0.00649350649351
392	0.00649350649351
393	0.00974025974026
394	0.00974025974026
395	0.012987012987
396	0.012987012987
397	0.012987012987
398	0.012987012987
399	0.00974025974026
400	0.00974025974026
401	0.00974025974026
402	0.00974025974026
403	0.012987012987
404	0.012987012987
405	0.012987012987
406	0.012987012987
407	0.012987012987
408	0.012987012987
409	0.00649350649351
410	0.00649350649351
411	0.00649350649351
412	0.00649350649351
413	0.00974025974026
414	0.00324675324675
415	0.00324675324675
416	0.00649350649351
417	0.00324675324675
418	0.00324675324675
419	0.00324675324675
420	0.00324675324675
421	0.00324675324675
422	0.00324675324675
423	0.00649350649351
424	0.00974025974026
425	0.012987012987
426	0.012987012987
427	0.012987012987
428	0.00974025974026
429	0.00974025974026
430	0.012987012987
431	0.012987012987
432	0.012987012987
433	0.012987012987
434	0.012987012987
435	0.012987012987
436	0.012987012987
437	0.012987012987
438	0.00974025974026
439	0.012987012987
440	0.012987012987
441	0.00649350649351
442	0.012987012987
443	0.012987012987
444	0.012987012987
445	0.00974025974026
446	0.00974025974026
447	0.00974025974026
448	0.012987012987
449	0.00974025974026
450	0.012987012987
451	0.012987012987
452	0.012987012987
453	0.012987012987
454	0.012987012987
455	0.012987012987
456	0.012987012987
457	0.00649350649351
458	0.00649350649351
459	0.00649350649351
460	0.00649350649351
461	0.00649350649351
462	0.012987012987
463	0.012987012987
464	0.012987012987
465	0.012987012987
466	0.012987012987
467	0.012987012987
468	0.012987012987
469	0.012987012987
470	0.012987012987
471	0.012987012987
472	0.012987012987
473	0.012987012987
474	0.012987012987
475	0.012987012987
476	0.012987012987
477	0.012987012987
478	0.012987012987
479	0.012987012987
480	0.012987012987
481	0.012987012987
482	0.012987012987
483	0.012987012987
484	0.00324675324675
485	0.00324675324675
486	0.00324675324675
487	0.00649350649351
488	0.00649350649351
489	0.00649350649351
490	0.00649350649351
491	0.00649350649351
492	0.00324675324675
493	0.00649350649351
494	0.00649350649351
495	0.00649350649351
496	0.00649350649351
497	0.00649350649351
498	0.00649350649351
499	0.00649350649351
500	0.00649350649351
501	0.00649350649351
502	0.00649350649351
503	0.00649350649351
504	0.00649350649351
505	0.00324675324675
506	0.00324675324675
507	0.00324675324675
508	0.00324675324675
509	0.00324675324675
510	0.00324675324675
511	0.00324675324675
512	0.00324675324675
513	0.00324675324675
514	0.00649350649351
515	0.00649350649351
516	0.00649350649351
517	0.00649350649351
518	0.00649350649351
519	0.00649350649351
520	0.00649350649351
521	0.00649350649351
522	0.00649350649351
523	0.00649350649351
524	0.00324675324675
525	0.00324675324675
526	0.00324675324675
527	0.00324675324675
528	0.00324675324675
529	0.00324675324675
530	0.00324675324675
531	0.00324675324675
532	0.00324675324675
533	0.00649350649351
534	0.00649350649351
535	0.00649350649351
536	0.00324675324675
537	0.00324675324675
538	0.00324675324675
539	0.00324675324675
540	0.00324675324675
541	0.00324675324675
542	0.00324675324675
543	0.00324675324675
544	0.00324675324675
545	0.00324675324675
546	0.00324675324675
547	0.00324675324675
548	0.00324675324675
549	0.00324675324675
550	0.00324675324675
551	0.00324675324675
552	0.00324675324675
553	0.00324675324675
554	0.00324675324675
555	0.00974025974026
556	0.00974025974026
557	0.00649350649351
558	0.00649350649351
559	0.00649350649351
560	0.00649350649351
561	0.00649350649351
562	0.00649350649351
563	0.00649350649351
564	0.00974025974026
565	0.00974025974026
566	0.00649350649351
567	0.00649350649351
568	0.00649350649351
569	0.00649350649351
570	0.00649350649351
571	0.00649350649351
572	0.00649350649351
573	0.00974025974026
574	0.00974025974026
575	0.00649350649351
576	0.00974025974026
577	0.00974025974026
578	0.00974025974026
579	0.012987012987
580	0.012987012987
581	0.012987012987
582	0.012987012987
583	0.012987012987
584	0.00974025974026
585	0.00974025974026
586	0.00974025974026
587	0.00974025974026
588	0.00974025974026
589	0.00974025974026
590	0.00974025974026
591	0.00324675324675
592	0.00324675324675
593	0.00324675324675
594	0.00324675324675
595	0.00324675324675
596	0.012987012987
597	0.012987012987
598	0.012987012987
599	0.012987012987
600	0.012987012987
601	0.012987012987
602	0.012987012987
603	0.012987012987
604	0.012987012987
605	0.012987012987
606	0.012987012987
607	0.012987012987
608	0.00649350649351
609	0.00649350649351
610	0.012987012987
611	0.012987012987
612	0.012987012987
613	0.012987012987
614	0.012987012987
615	0.012987012987
616	0.012987012987
617	0.012987012987
618	0.012987012987
619	0.012987012987
620	0.012987012987
621	0.012987012987
622	0.00974025974026
623	0.00974025974026
624	0.00974025974026
625	0.00974025974026
626	0.00974025974026
627	0.00324675324675
628	0.00324675324675
629	0.00324675324675
630	0.00649350649351
631	0.00649350649351
632	0.00649350649351
633	0.00649350649351
634	0.00649350649351
635	0.00649350649351
636	0.00649350649351
637	0.00649350649351
638	0.00649350649351
639	0.00649350649351
640	0.00649350649351
641	0.00649350649351
642	0.00649350649351
643	0.00649350649351
644	0.012987012987
645	0.00974025974026
646	0.00974025974026
647	0.00974025974026
648	0.00974025974026
649	0.00974025974026
650	0.00974025974026
651	0.00974025974026
652	0.00974025974026
653	0.00974025974026
654	0.00974025974026
655	0.00974025974026
656	0.00974025974026
657	0.00974025974026
658	0.00974025974026
659	0.00974025974026
660	0.00974025974026
661	0.00974025974026
662	0.00974025974026
663	0.00974025974026
664	0.00974025974026
665	0.00649350649351
666	0.00649350649351
667	0.00649350649351
668	0.00649350649351
669	0.00649350649351
670	0.00649350649351
671	0.00649350649351
672	0.00649350649351
673	0.00649350649351
674	0.00649350649351
675	0.00324675324675
676	0.00324675324675
677	0.00324675324675
678	0.00649350649351
679	0.00649350649351
680	0.00649350649351
681	0.00649350649351
682	0.00649350649351
683	0.00649350649351
684	0.00649350649351
685	0.012987012987
686	0.012987012987
687	0.012987012987
688	0.012987012987
689	0.012987012987
690	0.012987012987
691	0.012987012987
692	0.00649350649351
693	0.00649350649351
694	0.00649350649351
695	0.00649350649351
696	0.012987012987
697	0.012987012987
698	0.012987012987
699	0.012987012987
700	0.012987012987
701	0.012987012987
702	0.012987012987
703	0.012987012987
704	0.012987012987
705	0.012987012987
706	0.012987012987
707	0.012987012987
708	0.012987012987
709	0.012987012987
710	0.012987012987
711	0.012987012987
712	0.012987012987
713	0.012987012987
714	0.00649350649351
715	0.012987012987
716	0.012987012987
717	0.012987012987
718	0.012987012987
719	0.012987012987
720	0.00974025974026
721	0.00974025974026
722	0.00974025974026
723	0.012987012987
724	0.012987012987
725	0.012987012987
726	0.012987012987
727	0.012987012987
728	0.012987012987
729	0.012987012987
730	0.012987012987
731	0.012987012987
732	0.0162337662338
733	0.0162337662338
734	0.0162337662338
735	0.0162337662338
736	0.0162337662338
737	0.0194805194805
738	0.0194805194805
739	0.0194805194805
740	0.0194805194805
741	0.00649350649351
742	0.00649350649351
743	0.00649350649351
744	0.00649350649351
745	0.00649350649351
746	0.00649350649351
747	0.00649350649351
748	0.0194805194805
749	0.0194805194805
750	0.0194805194805
751	0.0162337662338
752	0.0162337662338
753	0.0162337662338
754	0.012987012987
755	0.0162337662338
756	0.00649350649351
757	0.00649350649351
758	0.00974025974026
759	0.00974025974026
760	0.00974025974026
761	0.00974025974026
762	0.00974025974026
763	0.00974025974026
764	0.0194805194805
765	0.00649350649351
766	0.00649350649351
767	0.00649350649351
768	0.00974025974026
769	0.00974025974026
770	0.00974025974026
771	0.00974025974026
772	0.00974025974026
773	0.00324675324675
774	0.00324675324675
775	0.00324675324675
776	0.00324675324675
777	0.00324675324675
778	0.00324675324675
779	0.0162337662338
780	0.012987012987
781	0.0162337662338
782	0.0162337662338
783	0.0194805194805
784	0.0194805194805
785	0.0194805194805
786	0.0194805194805
787	0.0194805194805
788	0.0194805194805
789	0.0194805194805
790	0.0194805194805
791	0.0194805194805
792	0.0227272727273
793	0.0227272727273
794	0.0194805194805
795	0.0162337662338
796	0.0162337662338
797	0.0162337662338
798	0.0194805194805
799	0.0194805194805
800	0.0194805194805
801	0.0194805194805
802	0.0194805194805
803	0.0194805194805
804	0.0227272727273
805	0.0227272727273
806	0.0227272727273
807	0.00649350649351
808	0.00649350649351
809	0.00649350649351
810	0.00649350649351
811	0.0194805194805
812	0.0194805194805
813	0.0194805194805
814	0.0194805194805
815	0.0194805194805
816	0.0194805194805
817	0.0227272727273
818	0.0227272727273
819	0.025974025974
820	0.025974025974
821	0.012987012987
822	0.012987012987
823	0.0162337662338
824	0.025974025974
825	0.0194805194805
826	0.0194805194805
827	0.025974025974
828	0.025974025974
829	0.0292207792208
830	0.0292207792208
831	0.0194805194805
832	0.0194805194805
833	0.0194805194805
834	0.012987012987
835	0.0292207792208
836	0.0292207792208
837	0.0292207792208
838	0.0292207792208
839	0.025974025974
840	0.0227272727273
841	0.0227272727273
842	0.0194805194805
843	0.0227272727273
844	0.0194805194805
845	0.0227272727273
846	0.025974025974
847	0.025974025974
848	0.00649350649351
849	0.0292207792208
850	0.0292207792208
851	0.0227272727273
852	0.0227272727273
853	0.0227272727273
854	0.025974025974
855	0.025974025974
856	0.025974025974
857	0.025974025974
858	0.025974025974
859	0.0292207792208
860	0.0292207792208
861	0.0292207792208
862	0.0779220779221
863	0.0779220779221
864	0.0714285714286
865	0.0714285714286
866	0.12012987013
867	0.12012987013
868	0.0779220779221
869	0.0746753246753
870	0.0714285714286
871	0.0779220779221
872	0.113636363636
873	0.116883116883
874	0.116883116883
875	0.12012987013
876	0.116883116883
877	0.0876623376623
878	0.0876623376623
879	0.0876623376623
880	0.0616883116883
881	0.0616883116883
882	0.0649350649351
883	0.0811688311688
884	0.0162337662338
885	0.0681818181818
886	0.0714285714286
887	0.00649350649351
888	0.0779220779221
889	0.0811688311688
890	0.0811688311688
891	0.0714285714286
892	0.0714285714286
893	0.0714285714286
894	0.0681818181818
895	0.0876623376623
896	0.0876623376623
897	0.0876623376623
898	0.00649350649351
899	0.00649350649351
900	0.00649350649351
901	0.00649350649351
902	0.00649350649351
903	0.00649350649351
904	0.00649350649351
905	0.00649350649351
906	0.00649350649351
907	0.0844155844156
908	0.103896103896
909	0.103896103896
910	0.0909090909091
911	0.0876623376623
912	0.0941558441558
913	0.0194805194805
914	0.0941558441558
915	0.0974025974026
916	0.12012987013
917	0.126623376623
918	0.12987012987
919	0.116883116883
920	0.133116883117
921	0.136363636364
922	0.136363636364
923	0.136363636364
924	0.136363636364
925	0.133116883117
926	0.133116883117
927	0.136363636364
928	0.13961038961
929	0.142857142857
930	0.142857142857
931	0.142857142857
932	0.142857142857
933	0.146103896104
934	0.146103896104
935	0.146103896104
936	0.142857142857
937	0.136363636364
938	0.136363636364
939	0.136363636364
940	0.116883116883
941	0.12012987013
942	0.11038961039
943	0.0454545454545
944	0.0487012987013
945	0.0519480519481
946	0.00974025974026
947	0.00974025974026
948	0.00974025974026
949	0.00974025974026
950	0.038961038961
951	0.0422077922078
952	0.165584415584
953	0.233766233766
954	0.237012987013
955	0.211038961039
956	0.0162337662338
957	0.12012987013
958	0.149350649351
959	0.159090909091
960	0.162337662338
961	0.149350649351
962	0.142857142857
963	0.230519480519
964	0.13961038961
965	0.146103896104
966	0.142857142857
967	0.0616883116883
968	0.0616883116883
969	0.0616883116883
970	0.00324675324675
971	0.00649350649351
972	0.00649350649351
973	0.00974025974026
974	0.00974025974026
975	0.0227272727273
976	0.0227272727273
977	0.0227272727273
978	0.116883116883
979	0.107142857143
980	0.113636363636
981	0.0551948051948
982	0.0551948051948
983	0.0227272727273
984	0.012987012987
985	0.0519480519481
986	0.0779220779221
987	0.0746753246753
988	0.038961038961
989	0.0422077922078
990	0.0357142857143
991	0.0714285714286
992	0.0454545454545
993	0.0519480519481
994	0.00324675324675
995	0.00649350649351
996	0.00649350649351
997	0.00649350649351
998	0.00649350649351
999	0.00649350649351
1000	0.0454545454545
1001	0.103896103896
1002	0.103896103896
1003	0.126623376623
1004	0.136363636364
1005	0.142857142857
1006	0.162337662338
1007	0.165584415584
1008	0.168831168831
1009	0.194805194805
1010	0.201298701299
1011	0.207792207792
1012	0.207792207792
1013	0.159090909091
1014	0.204545454545
1015	0.214285714286
1016	0.214285714286
1017	0.227272727273
1018	0.217532467532
1019	0.217532467532
1020	0.211038961039
1021	0.162337662338
1022	0.295454545455
1023	0.295454545455
1024	0.292207792208
1025	0.00324675324675
1026	0.301948051948
1027	0.308441558442
1028	0.305194805195
1029	0.305194805195
1030	0.308441558442
1031	0.308441558442
1032	0.308441558442
1033	0.314935064935
1034	0.314935064935
1035	0.318181818182
1036	0.314935064935
1037	0.318181818182
1038	0.298701298701
1039	0.311688311688
1040	0.162337662338
1041	0.288961038961
1042	0.285714285714
1043	0.282467532468
1044	0.12987012987
1045	0.136363636364
1046	0.12012987013
1047	0.123376623377
1048	0.123376623377
1049	0.00649350649351
1050	0.00649350649351
1051	0.00649350649351
1052	0.00649350649351
1053	0.00324675324675
1054	0.00324675324675
1055	0.00324675324675
1056	0.0974025974026
1057	0.107142857143
1058	0.116883116883
1059	0.123376623377
1060	0.0616883116883
1061	0.0779220779221
1062	0.0649350649351
1063	0.0616883116883
1064	0.0714285714286
1065	0.0779220779221
1066	0.0714285714286
1067	0.0162337662338
1068	0.0649350649351
1069	0.0616883116883
1070	0.0681818181818
1071	0.0779220779221
1072	0.0974025974026
1073	0.0941558441558
1074	0.0941558441558
1075	0.0941558441558
1076	0.11038961039
1077	0.11038961039
1078	0.012987012987
1079	0.00324675324675
1080	0.012987012987
1081	0.012987012987
1082	0.012987012987
1083	0.012987012987
1084	0.0227272727273
1085	0.12012987013
1086	0.116883116883
1087	0.0681818181818
1088	0.0746753246753
1089	0.0746753246753
1090	0.0519480519481
1091	0.0714285714286
1092	0.0551948051948
1093	0.0584415584416
1094	0.0551948051948
1095	0.0487012987013
1096	0.0584415584416
1097	0.0551948051948
1098	0.0487012987013
1099	0.0584415584416
1100	0.0584415584416
1101	0.0584415584416
1102	0.0649350649351
1103	0.204545454545
1104	0.204545454545
1105	0.168831168831
1106	0.178571428571
1107	0.038961038961
1108	0.0422077922078
1109	0.0422077922078
1110	0.0357142857143
1111	0.0324675324675
1112	0.0292207792208
1113	0.0292207792208
1114	0.0422077922078
1115	0.0487012987013
1116	0.0519480519481
1117	0.0227272727273
1118	0.0292207792208
1119	0.0357142857143
1120	0.0714285714286
1121	0.0746753246753
1122	0.0811688311688
1123	0.233766233766
1124	0.233766233766
1125	0.224025974026
1126	0.152597402597
1127	0.152597402597
1128	0.155844155844
1129	0.155844155844
1130	0.155844155844
1131	0.152597402597
1132	0.152597402597
1133	0.152597402597
1134	0.152597402597
1135	0.152597402597
1136	0.012987012987
1137	0.012987012987
1138	0.00649350649351
1139	0.00649350649351
1140	0.00649350649351
1141	0.00649350649351
1142	0.00649350649351
1143	0.0162337662338
1144	0.0162337662338
1145	0.0227272727273
1146	0.0227272727273
1147	0.0227272727273
1148	0.0227272727273
1149	0.0227272727273
1150	0.0227272727273
1151	0.0227272727273
1152	0.025974025974
1153	0.025974025974
1154	0.0227272727273
1155	0.025974025974
1156	0.0357142857143
1157	0.038961038961
1158	0.0324675324675
1159	0.025974025974
1160	0.00649350649351
1161	0.00649350649351
1162	0.00649350649351
1163	0.0162337662338
1164	0.0162337662338
1165	0.0162337662338
1166	0.0162337662338
1167	0.0162337662338
1168	0.012987012987
1169	0.012987012987
1170	0.0162337662338
1171	0.0162337662338
1172	0.0162337662338
1173	0.0162337662338
1174	0.0162337662338
1175	0.00974025974026
1176	0.00649350649351
1177	0.00649350649351
1178	0.00649350649351
1179	0.00649350649351
1180	0.00324675324675
1181	0.00324675324675
1182	0.00324675324675
1183	0.00649350649351
1184	0.00974025974026
1185	0.0162337662338
1186	0.0292207792208
1187	0.0292207792208
1188	0.0292207792208
1189	0.0162337662338
1190	0.012987012987
1191	0.012987012987
1192	0.012987012987
1193	0.012987012987
1194	0.012987012987
1195	0.012987012987
1196	0.012987012987
1197	0.025974025974
1198	0.0454545454545
1199	0.0454545454545
1200	0.0746753246753
1201	0.0714285714286
1202	0.0681818181818
1203	0.0616883116883
1204	0.0616883116883
1205	0.0649350649351
1206	0.0649350649351
1207	0.038961038961
1208	0.038961038961
1209	0.038961038961
1210	0.038961038961
1211	0.0357142857143
1212	0.012987012987
1213	0.012987012987
1214	0.012987012987
1215	0.012987012987
1216	0.012987012987
1217	0.0162337662338
1218	0.0162337662338
1219	0.0162337662338
1220	0.012987012987
1221	0.012987012987
1222	0.0227272727273
1223	0.0227272727273
1224	0.0194805194805
1225	0.0194805194805
1226	0.0194805194805
1227	0.0194805194805
1228	0.0194805194805
1229	0.025974025974
1230	0.025974025974
1231	0.025974025974
1232	0.025974025974
1233	0.025974025974
1234	0.00974025974026
1235	0.00974025974026
1236	0.0194805194805
1237	0.0194805194805
1238	0.0194805194805
1239	0.0194805194805
1240	0.0194805194805
1241	0.0194805194805
1242	0.0194805194805
1243	0.0194805194805
1244	0.0194805194805
1245	0.0227272727273
1246	0.0227272727273
1247	0.0194805194805
1248	0.0324675324675
1249	0.0616883116883
1250	0.0616883116883
1251	0.0714285714286
1252	0.0714285714286
1253	0.0324675324675
1254	0.0324675324675
1255	0.0714285714286
1256	0.0714285714286
1257	0.0681818181818
1258	0.0779220779221
1259	0.0714285714286
1260	0.0779220779221
1261	0.0811688311688
1262	0.11038961039
1263	0.113636363636
1264	0.149350649351
1265	0.12987012987
1266	0.136363636364
1267	0.152597402597
1268	0.126623376623
1269	0.12012987013
1270	0.123376623377
1271	0.0779220779221
1272	0.0681818181818
1273	0.0487012987013
1274	0.0616883116883
1275	0.0584415584416
1276	0.0584415584416
1277	0.0584415584416
1278	0.0746753246753
1279	0.0746753246753
1280	0.0811688311688
1281	0.0811688311688
1282	0.0779220779221
1283	0.0357142857143
1284	0.0779220779221
1285	0.0876623376623
1286	0.0324675324675
1287	0.00649350649351
1288	0.00649350649351
1289	0.00974025974026
1290	0.00974025974026
1291	0.00974025974026
1292	0.00974025974026
1293	0.00649350649351
1294	0.00649350649351
1295	0.00324675324675
1296	0.00324675324675
1297	0.00324675324675
1298	0.00324675324675
1299	0.0292207792208
1300	0.0324675324675
1301	0.0324675324675
1302	0.0844155844156
1303	0.0909090909091
1304	0.0941558441558
1305	0.0649350649351
1306	0.038961038961
1307	0.038961038961
1308	0.038961038961
1309	0.038961038961
1310	0.0324675324675
1311	0.0324675324675
1312	0.0324675324675
1313	0.0324675324675
1314	0.172077922078
1315	0.165584415584
1316	0.168831168831
1317	0.194805194805
1318	0.194805194805
1319	0.230519480519
1320	0.227272727273
1321	0.25
1322	0.25
1323	0.256493506494
1324	0.256493506494
1325	0.272727272727
1326	0.256493506494
1327	0.256493506494
1328	0.256493506494
1329	0.262987012987
1330	0.25974025974
1331	0.00324675324675
1332	0.00324675324675
1333	0.00974025974026
1334	0.224025974026
1335	0.224025974026
1336	0.217532467532
1337	0.214285714286
1338	0.224025974026
1339	0.266233766234
1340	0.220779220779
1341	0.279220779221
1342	0.285714285714
1343	0.269480519481
1344	0.279220779221
1345	0.288961038961
1346	0.194805194805
1347	0.168831168831
1348	0.181818181818
1349	0.305194805195
1350	0.308441558442
1351	0.301948051948
1352	0.305194805195
1353	0.327922077922
1354	0.178571428571
1355	0.178571428571
1356	0.217532467532
1357	0.220779220779
1358	0.227272727273
1359	0.159090909091
1360	0.162337662338
1361	0.165584415584
1362	0.00974025974026
1363	0.201298701299
1364	0.207792207792
1365	0.194805194805
1366	0.185064935065
1367	0.227272727273
1368	0.295454545455
1369	0.207792207792
1370	0.214285714286
1371	0.214285714286
1372	0.211038961039
1373	0.211038961039
1374	0.211038961039
1375	0.211038961039
1376	0.211038961039
1377	0.227272727273
1378	0.227272727273
1379	0.227272727273
1380	0.227272727273
1381	0.227272727273
1382	0.175324675325
1383	0.175324675325
1384	0.227272727273
1385	0.224025974026
1386	0.224025974026
1387	0.224025974026
1388	0.224025974026
1389	0.227272727273
1390	0.159090909091
1391	0.159090909091
1392	0.165584415584
1393	0.162337662338
1394	0.243506493506
1395	0.243506493506
1396	0.331168831169
1397	0.318181818182
1398	0.220779220779
1399	0.220779220779
1400	0.253246753247
1401	0.272727272727
1402	0.0974025974026
